#Re(t)	 Im(t)	 Re(GF[0,0])	 Im(GF[0,0])	 Re(GF[0,1])	 Im(GF[0,1])	 Re(GF[0,2])	 Im(GF[0,2])	 Re(GF[0,3])	 Im(GF[0,3])	 Re(GF[0,4])	 Im(GF[0,4])	 Re(GF[0,5])	 Im(GF[0,5])	 Re(GF[0,6])	 Im(GF[0,6])	 Re(GF[0,7])	 Im(GF[0,7])	 Re(GF[0,8])	 Im(GF[0,8])	 Re(GF[1,0])	 Im(GF[1,0])	 Re(GF[1,1])	 Im(GF[1,1])	 Re(GF[1,2])	 Im(GF[1,2])	 Re(GF[1,3])	 Im(GF[1,3])	 Re(GF[1,4])	 Im(GF[1,4])	 Re(GF[1,5])	 Im(GF[1,5])	 Re(GF[1,6])	 Im(GF[1,6])	 Re(GF[1,7])	 Im(GF[1,7])	 Re(GF[1,8])	 Im(GF[1,8])	 Re(GF[2,0])	 Im(GF[2,0])	 Re(GF[2,1])	 Im(GF[2,1])	 Re(GF[2,2])	 Im(GF[2,2])	 Re(GF[2,3])	 Im(GF[2,3])	 Re(GF[2,4])	 Im(GF[2,4])	 Re(GF[2,5])	 Im(GF[2,5])	 Re(GF[2,6])	 Im(GF[2,6])	 Re(GF[2,7])	 Im(GF[2,7])	 Re(GF[2,8])	 Im(GF[2,8])	 Re(GF[3,0])	 Im(GF[3,0])	 Re(GF[3,1])	 Im(GF[3,1])	 Re(GF[3,2])	 Im(GF[3,2])	 Re(GF[3,3])	 Im(GF[3,3])	 Re(GF[3,4])	 Im(GF[3,4])	 Re(GF[3,5])	 Im(GF[3,5])	 Re(GF[3,6])	 Im(GF[3,6])	 Re(GF[3,7])	 Im(GF[3,7])	 Re(GF[3,8])	 Im(GF[3,8])	 Re(GF[4,0])	 Im(GF[4,0])	 Re(GF[4,1])	 Im(GF[4,1])	 Re(GF[4,2])	 Im(GF[4,2])	 Re(GF[4,3])	 Im(GF[4,3])	 Re(GF[4,4])	 Im(GF[4,4])	 Re(GF[4,5])	 Im(GF[4,5])	 Re(GF[4,6])	 Im(GF[4,6])	 Re(GF[4,7])	 Im(GF[4,7])	 Re(GF[4,8])	 Im(GF[4,8])	 Re(GF[5,0])	 Im(GF[5,0])	 Re(GF[5,1])	 Im(GF[5,1])	 Re(GF[5,2])	 Im(GF[5,2])	 Re(GF[5,3])	 Im(GF[5,3])	 Re(GF[5,4])	 Im(GF[5,4])	 Re(GF[5,5])	 Im(GF[5,5])	 Re(GF[5,6])	 Im(GF[5,6])	 Re(GF[5,7])	 Im(GF[5,7])	 Re(GF[5,8])	 Im(GF[5,8])	 Re(GF[6,0])	 Im(GF[6,0])	 Re(GF[6,1])	 Im(GF[6,1])	 Re(GF[6,2])	 Im(GF[6,2])	 Re(GF[6,3])	 Im(GF[6,3])	 Re(GF[6,4])	 Im(GF[6,4])	 Re(GF[6,5])	 Im(GF[6,5])	 Re(GF[6,6])	 Im(GF[6,6])	 Re(GF[6,7])	 Im(GF[6,7])	 Re(GF[6,8])	 Im(GF[6,8])	 Re(GF[7,0])	 Im(GF[7,0])	 Re(GF[7,1])	 Im(GF[7,1])	 Re(GF[7,2])	 Im(GF[7,2])	 Re(GF[7,3])	 Im(GF[7,3])	 Re(GF[7,4])	 Im(GF[7,4])	 Re(GF[7,5])	 Im(GF[7,5])	 Re(GF[7,6])	 Im(GF[7,6])	 Re(GF[7,7])	 Im(GF[7,7])	 Re(GF[7,8])	 Im(GF[7,8])	 Re(GF[8,0])	 Im(GF[8,0])	 Re(GF[8,1])	 Im(GF[8,1])	 Re(GF[8,2])	 Im(GF[8,2])	 Re(GF[8,3])	 Im(GF[8,3])	 Re(GF[8,4])	 Im(GF[8,4])	 Re(GF[8,5])	 Im(GF[8,5])	 Re(GF[8,6])	 Im(GF[8,6])	 Re(GF[8,7])	 Im(GF[8,7])	 Re(GF[8,8])	 Im(GF[8,8])
0.120120	0.000000	 -0.338591 	 0.000000	 0.164932 	 0.002302	 0.164923 	 0.002880	 0.164932 	 0.002302	 -0.081699 	 0.000000	 -0.081700 	 0.000125	 0.164923 	 0.002880	 -0.081700 	 0.000125	 -0.081699 	 0.000000	 0.164932 	 0.002302	 -0.338591 	 0.000000	 0.164932 	 0.002302	 -0.081664 	 0.002441	 0.164932 	 -0.002302	 -0.081664 	 0.002441	 -0.081700 	 0.000125	 0.164923 	 -0.002880	 -0.081700 	 0.000125	 0.164923 	 0.002880	 0.164932 	 0.002302	 -0.338591 	 0.000000	 -0.081700 	 0.000125	 -0.081699 	 0.000000	 0.164932 	 0.002302	 -0.081699 	 0.000000	 -0.081700 	 0.000125	 0.164923 	 0.002880	 0.164932 	 0.002302	 -0.081664 	 0.002441	 -0.081700 	 0.000125	 -0.338591 	 0.000000	 0.164932 	 -0.002302	 0.164923 	 -0.002880	 0.164932 	 0.002302	 -0.081664 	 0.002441	 -0.081700 	 0.000125	 -0.081699 	 0.000000	 0.164932 	 -0.002302	 -0.081699 	 0.000000	 0.164932 	 -0.002302	 -0.338591 	 0.000000	 0.164932 	 -0.002302	 -0.081699 	 0.000000	 0.164932 	 -0.002302	 -0.081699 	 0.000000	 -0.081700 	 0.000125	 -0.081664 	 0.002441	 0.164932 	 0.002302	 0.164923 	 -0.002880	 0.164932 	 -0.002302	 -0.338591 	 0.000000	 -0.081700 	 0.000125	 -0.081664 	 0.002441	 0.164932 	 0.002302	 0.164923 	 0.002880	 -0.081700 	 0.000125	 -0.081699 	 0.000000	 0.164932 	 0.002302	 -0.081699 	 0.000000	 -0.081700 	 0.000125	 -0.338591 	 0.000000	 0.164932 	 0.002302	 0.164923 	 0.002880	 -0.081700 	 0.000125	 0.164923 	 -0.002880	 -0.081700 	 0.000125	 -0.081664 	 0.002441	 0.164932 	 -0.002302	 -0.081664 	 0.002441	 0.164932 	 0.002302	 -0.338591 	 0.000000	 0.164932 	 0.002302	 -0.081699 	 0.000000	 -0.081700 	 0.000125	 0.164923 	 0.002880	 -0.081700 	 0.000125	 -0.081699 	 0.000000	 0.164932 	 0.002302	 0.164923 	 0.002880	 0.164932 	 0.002302	 -0.338591 	 0.000000
0.132132	0.000000	 -0.329107 	 0.000000	 0.160477 	 0.002300	 0.160470 	 0.002742	 0.160477 	 0.002300	 -0.079521 	 -0.000000	 -0.079522 	 0.000061	 0.160470 	 0.002742	 -0.079522 	 0.000061	 -0.079521 	 0.000000	 0.160477 	 0.002300	 -0.329107 	 0.000000	 0.160477 	 0.002300	 -0.079485 	 0.002437	 0.160477 	 -0.002300	 -0.079485 	 0.002437	 -0.079522 	 0.000061	 0.160470 	 -0.002742	 -0.079522 	 0.000061	 0.160470 	 0.002742	 0.160477 	 0.002300	 -0.329107 	 0.000000	 -0.079522 	 0.000061	 -0.079521 	 -0.000000	 0.160477 	 0.002300	 -0.079521 	 0.000000	 -0.079522 	 0.000061	 0.160470 	 0.002742	 0.160477 	 0.002300	 -0.079485 	 0.002437	 -0.079522 	 0.000061	 -0.329107 	 0.000000	 0.160477 	 -0.002300	 0.160470 	 -0.002742	 0.160477 	 0.002300	 -0.079485 	 0.002437	 -0.079522 	 0.000061	 -0.079521 	 -0.000000	 0.160477 	 -0.002300	 -0.079521 	 -0.000000	 0.160477 	 -0.002300	 -0.329107 	 0.000000	 0.160477 	 -0.002300	 -0.079521 	 -0.000000	 0.160477 	 -0.002300	 -0.079521 	 -0.000000	 -0.079522 	 0.000061	 -0.079485 	 0.002437	 0.160477 	 0.002300	 0.160470 	 -0.002742	 0.160477 	 -0.002300	 -0.329107 	 0.000000	 -0.079522 	 0.000061	 -0.079485 	 0.002437	 0.160477 	 0.002300	 0.160470 	 0.002742	 -0.079522 	 0.000061	 -0.079521 	 0.000000	 0.160477 	 0.002300	 -0.079521 	 -0.000000	 -0.079522 	 0.000061	 -0.329107 	 0.000000	 0.160477 	 0.002300	 0.160470 	 0.002742	 -0.079522 	 0.000061	 0.160470 	 -0.002742	 -0.079522 	 0.000061	 -0.079485 	 0.002437	 0.160477 	 -0.002300	 -0.079485 	 0.002437	 0.160477 	 0.002300	 -0.329107 	 0.000000	 0.160477 	 0.002300	 -0.079521 	 0.000000	 -0.079522 	 0.000061	 0.160470 	 0.002742	 -0.079522 	 0.000061	 -0.079521 	 -0.000000	 0.160477 	 0.002300	 0.160470 	 0.002742	 0.160477 	 0.002300	 -0.329107 	 0.000000
0.144144	0.000000	 -0.319933 	 0.000000	 0.156154 	 0.002297	 0.156149 	 0.002609	 0.156154 	 0.002297	 -0.077405 	 0.000000	 -0.077406 	 0.000000	 0.156149 	 0.002609	 -0.077406 	 0.000000	 -0.077405 	 0.000000	 0.156154 	 0.002297	 -0.319933 	 0.000000	 0.156154 	 0.002297	 -0.077368 	 0.002431	 0.156154 	 -0.002297	 -0.077368 	 0.002431	 -0.077406 	 0.000000	 0.156149 	 -0.002609	 -0.077406 	 0.000000	 0.156149 	 0.002609	 0.156154 	 0.002297	 -0.319933 	 0.000000	 -0.077406 	 0.000000	 -0.077405 	 0.000000	 0.156154 	 0.002297	 -0.077405 	 0.000000	 -0.077406 	 0.000000	 0.156149 	 0.002609	 0.156154 	 0.002297	 -0.077368 	 0.002431	 -0.077406 	 0.000000	 -0.319933 	 0.000000	 0.156154 	 -0.002297	 0.156149 	 -0.002609	 0.156154 	 0.002297	 -0.077368 	 0.002431	 -0.077406 	 0.000000	 -0.077405 	 0.000000	 0.156154 	 -0.002297	 -0.077405 	 0.000000	 0.156154 	 -0.002297	 -0.319933 	 0.000000	 0.156154 	 -0.002297	 -0.077405 	 0.000000	 0.156154 	 -0.002297	 -0.077405 	 0.000000	 -0.077406 	 0.000000	 -0.077368 	 0.002431	 0.156154 	 0.002297	 0.156149 	 -0.002609	 0.156154 	 -0.002297	 -0.319933 	 0.000000	 -0.077406 	 0.000000	 -0.077368 	 0.002431	 0.156154 	 0.002297	 0.156149 	 0.002609	 -0.077406 	 0.000000	 -0.077405 	 0.000000	 0.156154 	 0.002297	 -0.077405 	 0.000000	 -0.077406 	 0.000000	 -0.319933 	 0.000000	 0.156154 	 0.002297	 0.156149 	 0.002609	 -0.077406 	 0.000000	 0.156149 	 -0.002609	 -0.077406 	 0.000000	 -0.077368 	 0.002431	 0.156154 	 -0.002297	 -0.077368 	 0.002431	 0.156154 	 0.002297	 -0.319933 	 0.000000	 0.156154 	 0.002297	 -0.077405 	 0.000000	 -0.077406 	 0.000000	 0.156149 	 0.002609	 -0.077406 	 0.000000	 -0.077405 	 0.000000	 0.156154 	 0.002297	 0.156149 	 0.002609	 0.156154 	 0.002297	 -0.319933 	 0.000000
0.156156	0.000000	 -0.311054 	 0.000000	 0.151959 	 0.002292	 0.151956 	 0.002483	 0.151959 	 0.002292	 -0.075349 	 -0.000000	 -0.075350 	 -0.000057	 0.151956 	 0.002483	 -0.075350 	 -0.000057	 -0.075349 	 0.000000	 0.151959 	 0.002292	 -0.311054 	 0.000000	 0.151959 	 0.002292	 -0.075311 	 0.002424	 0.151959 	 -0.002292	 -0.075311 	 0.002424	 -0.075350 	 -0.000057	 0.151956 	 -0.002483	 -0.075350 	 -0.000057	 0.151956 	 0.002483	 0.151959 	 0.002292	 -0.311054 	 0.000000	 -0.075350 	 -0.000057	 -0.075349 	 -0.000000	 0.151959 	 0.002292	 -0.075349 	 0.000000	 -0.075350 	 -0.000057	 0.151956 	 0.002483	 0.151959 	 0.002292	 -0.075311 	 0.002424	 -0.075350 	 -0.000057	 -0.311054 	 0.000000	 0.151959 	 -0.002292	 0.151956 	 -0.002483	 0.151959 	 0.002292	 -0.075311 	 0.002424	 -0.075350 	 -0.000057	 -0.075349 	 -0.000000	 0.151959 	 -0.002292	 -0.075349 	 -0.000000	 0.151959 	 -0.002292	 -0.311054 	 0.000000	 0.151959 	 -0.002292	 -0.075349 	 -0.000000	 0.151959 	 -0.002292	 -0.075349 	 -0.000000	 -0.075350 	 -0.000057	 -0.075311 	 0.002424	 0.151959 	 0.002292	 0.151956 	 -0.002483	 0.151959 	 -0.002292	 -0.311054 	 0.000000	 -0.075350 	 -0.000057	 -0.075311 	 0.002424	 0.151959 	 0.002292	 0.151956 	 0.002483	 -0.075350 	 -0.000057	 -0.075349 	 0.000000	 0.151959 	 0.002292	 -0.075349 	 -0.000000	 -0.075350 	 -0.000057	 -0.311054 	 0.000000	 0.151959 	 0.002292	 0.151956 	 0.002483	 -0.075350 	 -0.000057	 0.151956 	 -0.002483	 -0.075350 	 -0.000057	 -0.075311 	 0.002424	 0.151959 	 -0.002292	 -0.075311 	 0.002424	 0.151959 	 0.002292	 -0.311054 	 0.000000	 0.151959 	 0.002292	 -0.075349 	 0.000000	 -0.075350 	 -0.000057	 0.151956 	 0.002483	 -0.075350 	 -0.000057	 -0.075349 	 -0.000000	 0.151959 	 0.002292	 0.151956 	 0.002483	 0.151959 	 0.002292	 -0.311054 	 0.000000
0.168168	0.000000	 -0.302456 	 0.000000	 0.147887 	 0.002285	 0.147886 	 0.002361	 0.147887 	 0.002285	 -0.073351 	 -0.000000	 -0.073352 	 -0.000111	 0.147886 	 0.002361	 -0.073352 	 -0.000111	 -0.073351 	 -0.000000	 0.147887 	 0.002285	 -0.302456 	 0.000000	 0.147887 	 0.002285	 -0.073312 	 0.002415	 0.147887 	 -0.002285	 -0.073312 	 0.002415	 -0.073352 	 -0.000111	 0.147886 	 -0.002361	 -0.073352 	 -0.000111	 0.147886 	 0.002361	 0.147887 	 0.002285	 -0.302456 	 0.000000	 -0.073352 	 -0.000111	 -0.073351 	 -0.000000	 0.147887 	 0.002285	 -0.073351 	 -0.000000	 -0.073352 	 -0.000111	 0.147886 	 0.002361	 0.147887 	 0.002285	 -0.073312 	 0.002415	 -0.073352 	 -0.000111	 -0.302456 	 0.000000	 0.147887 	 -0.002285	 0.147886 	 -0.002361	 0.147887 	 0.002285	 -0.073312 	 0.002415	 -0.073352 	 -0.000111	 -0.073351 	 -0.000000	 0.147887 	 -0.002285	 -0.073351 	 -0.000000	 0.147887 	 -0.002285	 -0.302456 	 0.000000	 0.147887 	 -0.002285	 -0.073351 	 -0.000000	 0.147887 	 -0.002285	 -0.073351 	 -0.000000	 -0.073352 	 -0.000111	 -0.073312 	 0.002415	 0.147887 	 0.002285	 0.147886 	 -0.002361	 0.147887 	 -0.002285	 -0.302456 	 0.000000	 -0.073352 	 -0.000111	 -0.073312 	 0.002415	 0.147887 	 0.002285	 0.147886 	 0.002361	 -0.073352 	 -0.000111	 -0.073351 	 -0.000000	 0.147887 	 0.002285	 -0.073351 	 -0.000000	 -0.073352 	 -0.000111	 -0.302456 	 0.000000	 0.147887 	 0.002285	 0.147886 	 0.002361	 -0.073352 	 -0.000111	 0.147886 	 -0.002361	 -0.073352 	 -0.000111	 -0.073312 	 0.002415	 0.147887 	 -0.002285	 -0.073312 	 0.002415	 0.147887 	 0.002285	 -0.302456 	 0.000000	 0.147887 	 0.002285	 -0.073351 	 -0.000000	 -0.073352 	 -0.000111	 0.147886 	 0.002361	 -0.073352 	 -0.000111	 -0.073351 	 -0.000000	 0.147887 	 0.002285	 0.147886 	 0.002361	 0.147887 	 0.002285	 -0.302456 	 0.000000
0.180180	0.000000	 -0.294129 	 0.000000	 0.143934 	 0.002278	 0.143935 	 0.002244	 0.143934 	 0.002278	 -0.071409 	 -0.000000	 -0.071410 	 -0.000163	 0.143935 	 0.002244	 -0.071410 	 -0.000163	 -0.071409 	 -0.000000	 0.143934 	 0.002278	 -0.294129 	 0.000000	 0.143934 	 0.002278	 -0.071370 	 0.002406	 0.143934 	 -0.002278	 -0.071370 	 0.002406	 -0.071410 	 -0.000163	 0.143935 	 -0.002244	 -0.071410 	 -0.000163	 0.143935 	 0.002244	 0.143934 	 0.002278	 -0.294129 	 0.000000	 -0.071410 	 -0.000163	 -0.071409 	 -0.000000	 0.143934 	 0.002278	 -0.071409 	 -0.000000	 -0.071410 	 -0.000163	 0.143935 	 0.002244	 0.143934 	 0.002278	 -0.071370 	 0.002406	 -0.071410 	 -0.000163	 -0.294129 	 0.000000	 0.143934 	 -0.002278	 0.143935 	 -0.002244	 0.143934 	 0.002278	 -0.071370 	 0.002406	 -0.071410 	 -0.000163	 -0.071409 	 -0.000000	 0.143934 	 -0.002278	 -0.071409 	 -0.000000	 0.143934 	 -0.002278	 -0.294129 	 0.000000	 0.143934 	 -0.002278	 -0.071409 	 -0.000000	 0.143934 	 -0.002278	 -0.071409 	 -0.000000	 -0.071410 	 -0.000163	 -0.071370 	 0.002406	 0.143934 	 0.002278	 0.143935 	 -0.002244	 0.143934 	 -0.002278	 -0.294129 	 0.000000	 -0.071410 	 -0.000163	 -0.071370 	 0.002406	 0.143934 	 0.002278	 0.143935 	 0.002244	 -0.071410 	 -0.000163	 -0.071409 	 -0.000000	 0.143934 	 0.002278	 -0.071409 	 -0.000000	 -0.071410 	 -0.000163	 -0.294129 	 0.000000	 0.143934 	 0.002278	 0.143935 	 0.002244	 -0.071410 	 -0.000163	 0.143935 	 -0.002244	 -0.071410 	 -0.000163	 -0.071370 	 0.002406	 0.143934 	 -0.002278	 -0.071370 	 0.002406	 0.143934 	 0.002278	 -0.294129 	 0.000000	 0.143934 	 0.002278	 -0.071409 	 -0.000000	 -0.071410 	 -0.000163	 0.143935 	 0.002244	 -0.071410 	 -0.000163	 -0.071409 	 -0.000000	 0.143934 	 0.002278	 0.143935 	 0.002244	 0.143934 	 0.002278	 -0.294129 	 0.000000
0.192192	0.000000	 -0.286061 	 0.000000	 0.140096 	 0.002269	 0.140098 	 0.002133	 0.140096 	 0.002269	 -0.069521 	 -0.000000	 -0.069522 	 -0.000211	 0.140098 	 0.002133	 -0.069522 	 -0.000211	 -0.069521 	 -0.000000	 0.140096 	 0.002269	 -0.286061 	 0.000000	 0.140096 	 0.002269	 -0.069481 	 0.002395	 0.140096 	 -0.002269	 -0.069481 	 0.002395	 -0.069522 	 -0.000211	 0.140098 	 -0.002133	 -0.069522 	 -0.000211	 0.140098 	 0.002133	 0.140096 	 0.002269	 -0.286061 	 0.000000	 -0.069522 	 -0.000211	 -0.069521 	 -0.000000	 0.140096 	 0.002269	 -0.069521 	 -0.000000	 -0.069522 	 -0.000211	 0.140098 	 0.002133	 0.140096 	 0.002269	 -0.069481 	 0.002395	 -0.069522 	 -0.000211	 -0.286061 	 0.000000	 0.140096 	 -0.002269	 0.140098 	 -0.002133	 0.140096 	 0.002269	 -0.069481 	 0.002395	 -0.069522 	 -0.000211	 -0.069521 	 -0.000000	 0.140096 	 -0.002269	 -0.069521 	 -0.000000	 0.140096 	 -0.002269	 -0.286061 	 0.000000	 0.140096 	 -0.002269	 -0.069521 	 -0.000000	 0.140096 	 -0.002269	 -0.069521 	 -0.000000	 -0.069522 	 -0.000211	 -0.069481 	 0.002395	 0.140096 	 0.002269	 0.140098 	 -0.002133	 0.140096 	 -0.002269	 -0.286061 	 0.000000	 -0.069522 	 -0.000211	 -0.069481 	 0.002395	 0.140096 	 0.002269	 0.140098 	 0.002133	 -0.069522 	 -0.000211	 -0.069521 	 -0.000000	 0.140096 	 0.002269	 -0.069521 	 -0.000000	 -0.069522 	 -0.000211	 -0.286061 	 0.000000	 0.140096 	 0.002269	 0.140098 	 0.002133	 -0.069522 	 -0.000211	 0.140098 	 -0.002133	 -0.069522 	 -0.000211	 -0.069481 	 0.002395	 0.140096 	 -0.002269	 -0.069481 	 0.002395	 0.140096 	 0.002269	 -0.286061 	 0.000000	 0.140096 	 0.002269	 -0.069521 	 -0.000000	 -0.069522 	 -0.000211	 0.140098 	 0.002133	 -0.069522 	 -0.000211	 -0.069521 	 -0.000000	 0.140096 	 0.002269	 0.140098 	 0.002133	 0.140096 	 0.002269	 -0.286061 	 0.000000
0.204204	0.000000	 -0.278242 	 0.000000	 0.136368 	 0.002259	 0.136371 	 0.002025	 0.136368 	 0.002259	 -0.067686 	 -0.000000	 -0.067687 	 -0.000257	 0.136371 	 0.002025	 -0.067687 	 -0.000257	 -0.067686 	 -0.000000	 0.136368 	 0.002259	 -0.278242 	 0.000000	 0.136368 	 0.002259	 -0.067646 	 0.002383	 0.136368 	 -0.002259	 -0.067646 	 0.002383	 -0.067687 	 -0.000257	 0.136371 	 -0.002025	 -0.067687 	 -0.000257	 0.136371 	 0.002025	 0.136368 	 0.002259	 -0.278242 	 0.000000	 -0.067687 	 -0.000257	 -0.067686 	 -0.000000	 0.136368 	 0.002259	 -0.067686 	 -0.000000	 -0.067687 	 -0.000257	 0.136371 	 0.002025	 0.136368 	 0.002259	 -0.067646 	 0.002383	 -0.067687 	 -0.000257	 -0.278242 	 0.000000	 0.136368 	 -0.002259	 0.136371 	 -0.002025	 0.136368 	 0.002259	 -0.067646 	 0.002383	 -0.067687 	 -0.000257	 -0.067686 	 -0.000000	 0.136368 	 -0.002259	 -0.067686 	 -0.000000	 0.136368 	 -0.002259	 -0.278242 	 0.000000	 0.136368 	 -0.002259	 -0.067686 	 -0.000000	 0.136368 	 -0.002259	 -0.067686 	 -0.000000	 -0.067687 	 -0.000257	 -0.067646 	 0.002383	 0.136368 	 0.002259	 0.136371 	 -0.002025	 0.136368 	 -0.002259	 -0.278242 	 0.000000	 -0.067687 	 -0.000257	 -0.067646 	 0.002383	 0.136368 	 0.002259	 0.136371 	 0.002025	 -0.067687 	 -0.000257	 -0.067686 	 -0.000000	 0.136368 	 0.002259	 -0.067686 	 -0.000000	 -0.067687 	 -0.000257	 -0.278242 	 0.000000	 0.136368 	 0.002259	 0.136371 	 0.002025	 -0.067687 	 -0.000257	 0.136371 	 -0.002025	 -0.067687 	 -0.000257	 -0.067646 	 0.002383	 0.136368 	 -0.002259	 -0.067646 	 0.002383	 0.136368 	 0.002259	 -0.278242 	 0.000000	 0.136368 	 0.002259	 -0.067686 	 -0.000000	 -0.067687 	 -0.000257	 0.136371 	 0.002025	 -0.067687 	 -0.000257	 -0.067686 	 -0.000000	 0.136368 	 0.002259	 0.136371 	 0.002025	 0.136368 	 0.002259	 -0.278242 	 0.000000
0.216216	0.000000	 -0.270660 	 0.000000	 0.132747 	 0.002248	 0.132752 	 0.001922	 0.132747 	 0.002248	 -0.065902 	 -0.000000	 -0.065903 	 -0.000300	 0.132752 	 0.001922	 -0.065903 	 -0.000300	 -0.065902 	 -0.000000	 0.132747 	 0.002248	 -0.270660 	 0.000000	 0.132747 	 0.002248	 -0.065861 	 0.002370	 0.132747 	 -0.002248	 -0.065861 	 0.002370	 -0.065903 	 -0.000300	 0.132752 	 -0.001922	 -0.065903 	 -0.000300	 0.132752 	 0.001922	 0.132747 	 0.002248	 -0.270660 	 0.000000	 -0.065903 	 -0.000300	 -0.065902 	 -0.000000	 0.132747 	 0.002248	 -0.065902 	 -0.000000	 -0.065903 	 -0.000300	 0.132752 	 0.001922	 0.132747 	 0.002248	 -0.065861 	 0.002370	 -0.065903 	 -0.000300	 -0.270660 	 0.000000	 0.132747 	 -0.002248	 0.132752 	 -0.001922	 0.132747 	 0.002248	 -0.065861 	 0.002370	 -0.065903 	 -0.000300	 -0.065902 	 -0.000000	 0.132747 	 -0.002248	 -0.065902 	 -0.000000	 0.132747 	 -0.002248	 -0.270660 	 0.000000	 0.132747 	 -0.002248	 -0.065902 	 -0.000000	 0.132747 	 -0.002248	 -0.065902 	 -0.000000	 -0.065903 	 -0.000300	 -0.065861 	 0.002370	 0.132747 	 0.002248	 0.132752 	 -0.001922	 0.132747 	 -0.002248	 -0.270660 	 0.000000	 -0.065903 	 -0.000300	 -0.065861 	 0.002370	 0.132747 	 0.002248	 0.132752 	 0.001922	 -0.065903 	 -0.000300	 -0.065902 	 -0.000000	 0.132747 	 0.002248	 -0.065902 	 -0.000000	 -0.065903 	 -0.000300	 -0.270660 	 0.000000	 0.132747 	 0.002248	 0.132752 	 0.001922	 -0.065903 	 -0.000300	 0.132752 	 -0.001922	 -0.065903 	 -0.000300	 -0.065861 	 0.002370	 0.132747 	 -0.002248	 -0.065861 	 0.002370	 0.132747 	 0.002248	 -0.270660 	 0.000000	 0.132747 	 0.002248	 -0.065902 	 -0.000000	 -0.065903 	 -0.000300	 0.132752 	 0.001922	 -0.065903 	 -0.000300	 -0.065902 	 -0.000000	 0.132747 	 0.002248	 0.132752 	 0.001922	 0.132747 	 0.002248	 -0.270660 	 0.000000
0.228228	0.000000	 -0.263309 	 0.000000	 0.129229 	 0.002237	 0.129235 	 0.001824	 0.129229 	 0.002237	 -0.064168 	 -0.000000	 -0.064168 	 -0.000340	 0.129235 	 0.001824	 -0.064168 	 -0.000340	 -0.064168 	 -0.000000	 0.129229 	 0.002237	 -0.263309 	 0.000000	 0.129229 	 0.002237	 -0.064126 	 0.002356	 0.129229 	 -0.002237	 -0.064126 	 0.002356	 -0.064168 	 -0.000340	 0.129235 	 -0.001824	 -0.064168 	 -0.000340	 0.129235 	 0.001824	 0.129229 	 0.002237	 -0.263309 	 0.000000	 -0.064168 	 -0.000340	 -0.064168 	 -0.000000	 0.129229 	 0.002237	 -0.064168 	 -0.000000	 -0.064168 	 -0.000340	 0.129235 	 0.001824	 0.129229 	 0.002237	 -0.064126 	 0.002356	 -0.064168 	 -0.000340	 -0.263309 	 0.000000	 0.129229 	 -0.002237	 0.129235 	 -0.001824	 0.129229 	 0.002237	 -0.064126 	 0.002356	 -0.064168 	 -0.000340	 -0.064168 	 -0.000000	 0.129229 	 -0.002237	 -0.064168 	 -0.000000	 0.129229 	 -0.002237	 -0.263309 	 0.000000	 0.129229 	 -0.002237	 -0.064168 	 -0.000000	 0.129229 	 -0.002237	 -0.064168 	 -0.000000	 -0.064168 	 -0.000340	 -0.064126 	 0.002356	 0.129229 	 0.002237	 0.129235 	 -0.001824	 0.129229 	 -0.002237	 -0.263309 	 0.000000	 -0.064168 	 -0.000340	 -0.064126 	 0.002356	 0.129229 	 0.002237	 0.129235 	 0.001824	 -0.064168 	 -0.000340	 -0.064168 	 -0.000000	 0.129229 	 0.002237	 -0.064168 	 -0.000000	 -0.064168 	 -0.000340	 -0.263309 	 0.000000	 0.129229 	 0.002237	 0.129235 	 0.001824	 -0.064168 	 -0.000340	 0.129235 	 -0.001824	 -0.064168 	 -0.000340	 -0.064126 	 0.002356	 0.129229 	 -0.002237	 -0.064126 	 0.002356	 0.129229 	 0.002237	 -0.263309 	 0.000000	 0.129229 	 0.002237	 -0.064168 	 -0.000000	 -0.064168 	 -0.000340	 0.129235 	 0.001824	 -0.064168 	 -0.000340	 -0.064168 	 -0.000000	 0.129229 	 0.002237	 0.129235 	 0.001824	 0.129229 	 0.002237	 -0.263309 	 0.000000
